text,label,source
read letter friend. extra special since passed away year ago.,sad,empdial
found dad old shirt,sad,empdial
"tried make new dish last night dinner, tasted gross throw out.",angry,empdial
dad got new pair skates. feel so lucky.,joyful,empdial
upset day couldnt get home time get kid practice,angry,empdial
husband recently went bar friends. hanging wife husband bar. looked saw woman trying get attention touching arm. super thrilled situation.,angry,empdial
thankful fire still kept home,joyful,empdial
fell asleep date last night.,sad,empdial
dog pooped carpet today. feel so sick it.,angry,empdial
took co worker phone charger brought home me. planning keeping,sad,empdial
girl asked rejected me. feel bad man.,sad,empdial
really game league legends. looking back old match weird seeing old stuff changed.,content,empdial
bos informed pole position getting promotion.,content,empdial
recently tried snack korea amazed good was!,anxious,empdial
day restaurant got food hair it! so looking forward eating wham! big 'ol hair!!!,angry,empdial
great day someone rear ended bumper way home,angry,empdial
saw picture mom. made miss,sad,empdial
mad saw dent door,angry,empdial
chose top 5 employee company. seminar top management. can't wait,joyful,empdial
know sure ace test tomorrow.,content,empdial
big interview coming up. feel really good about. feel well prepared.,content,empdial
feel so bad,sad,empdial
know win court case.,content,empdial
"got hit parking ticket day lady writing it. begged stop writing middle it... know it, did! so thankful.",anxious,empdial
ready last day work.,content,empdial
going so well semester. can't wait.,content,empdial
car anymore satisfied without one. drive lot anyway everything need walking distance.,content,empdial
grateful mother visited birthday.,joyful,empdial
child hurricane living florida. tree fell house.,anxious,empdial
daughter entering local battle band contest.,joyful,empdial
keep stuff animals.,content,empdial
scared go home alone day,anxious,empdial
found great deal computer online. know too good true though.,anxious,empdial
"hold cable company, kept getting transferred, hung on. make so mad!",angry,empdial
spilled soda laptop.,angry,empdial
storage unit burned lost several precious momentos,sad,empdial
bad class. professor said exam not happening take home. so happy study exam all.,joyful,empdial
sister got invited expense paid beach trip one mutual friends. can't believe getting go vacation 3 years.,angry,empdial
time brother decided spend christmas money alcohol. disappointed family.,angry,empdial
hate date tonight.,joyful,empdial
icouldn't believe found sister law pregnant,anxious,empdial
"moment decided drop university, no idea do. thinking calling parent telling fear enducing madness ever endure. everything felt cloudy shaky.",anxious,empdial
dog saw cat chase scared dog away.,content,empdial
"job annoy sometimes, people always issue",angry,empdial
work late yesterday.,angry,empdial
son got engaged girlfriend. so happy!,joyful,empdial
little scared. found neighbor satan worshiper.,anxious,empdial
every hurricane season make sure stock water essential case.,content,empdial
dog got sick floor. smell foul.,angry,empdial
made amazing pizza day,joyful,empdial
"ate last pizza, wasnt mine. oops",sad,empdial
"mistake, saw image car accident. disgusted.",angry,empdial
"yesterday mall met friend not seen year buying shirt me, small town recently moved.",anxious,empdial
pant dropped last week getting hooked table,angry,empdial
so excited go park kid today,joyful,empdial
cant wait red dead redemption 2 come,joyful,empdial
cried heard top gun 2 made.,sad,empdial
mad saw huge dent door,angry,empdial
son stole 50 cooky cookie jar tonight. behavior really let down.,sad,empdial
sister graduated high school parent bought car. didnt get car graduated.,angry,empdial
"miss able talk parents, live near anymore",sad,empdial
cant wait football season start,joyful,empdial
visiting parent last month tool ride old highschool.,content,empdial
beside girlfriend dinner table studing test. started taking finger clicking finger repeatedly kept distracted goal studying,angry,empdial
got invited trip last week super happy,joyful,empdial
supposed bring wife flower birthday forgot that. feel really terrible this.,sad,empdial
frd give gift,anxious,empdial
series breakins neighborhood recently. keeping shotgun front door.,anxious,empdial
can't believe moved own. pretty well too.,joyful,empdial
car anymore perfectly fine bike now. everything need pretty close house.,content,empdial
really thought new star war movie would better not. so aweful!,sad,empdial
"going halloween party sat bowl candy kids, first person took entire bowl candy.",angry,empdial
selling family item,sad,empdial
"felt so accomplished started business, still beginning phase awesome feeling.",joyful,empdial
went job interview thought really well. called today tell not get job.,sad,empdial
meal cheesecake factory. satisfied food.,content,empdial
can't believe daughter love new school so much. doesnt like anything.,anxious,empdial
surprised water company started street tore whole street replacing water pipe,anxious,empdial
miss ex. maybe not particularly man house.,sad,empdial
witnessed someone steal old woman walking across street. boil blood!,angry,empdial
daughter so well dentist let dentist clean teeth without freaking,joyful,empdial
friend said would return car,content,empdial
went restaurant's bathroom today lunch absolutely disgusting. looked like cleaned months.,angry,empdial
hate let someone traffic dont acknowledge,angry,empdial
long time lived middle nowhere far away many people. friend family very far away felt very overwhelming sometimes.,sad,empdial
"pretty bummed, dog watch parent's dog weekend myself.",sad,empdial
felt afraid walking shady part town.,anxious,empdial
friend believable person life,content,empdial
walking street homeless man tried stop me. asked money even though plenty money ignored him.,sad,empdial
surprised thought bought 5 package gluten free cookies. weren't!,anxious,empdial
cut morning way work. caused crash ditch. so mad.,angry,empdial
friend basically nothing life. randomly got job girlfriend within like week.,joyful,empdial
love getting together brother reminiscing younger,sad,empdial
"car friend really high pretty scared. thought would drive really badly didn't, still worrying.",anxious,empdial
football leauge,content,empdial
cat threw hairball bed yesterday. so peeved her.,angry,empdial
very surprised performance french soccer team world cup.,joyful,empdial
so mad! insurance company keep denying valid claim cause doctor send bill! keep call job them!,angry,empdial
heard one favorite youtubers talking 90's old lol. made remember good time teen,content,empdial
dog urinated work paper,angry,empdial
bos messed work told superior fault!,angry,empdial
traffic jam people slowing look wreck side highway.,angry,empdial
really worried screwed work said something have. can't stop thinking it.,anxious,empdial
upstairs neighbor watch kids. kid rambunctious loud.,angry,empdial
