text,label,source
tell someone no. word refuse something although could helped him.,sad,isear
admitted institute. problem many people applying institute decided prove one pas excellently without visiting preparatory couse. proved could own.,joyful,isear
not read reference people read them.,sad,isear
"son fell cot age 5 months, became very nervous thought would cause defect head.",anxious,isear
"went cinema friends, without telling mother cinema day also. asked been, lied.",sad,isear
last week friend mine called said moody difficult persuade. got angry her.,angry,isear
"supposed studying math midterm day ago, however, fooled around roommate, start studying 12 00 am. disgusted myself.",angry,isear
selected tiss x.,joyful,isear
cheating get best grade test 7th grade.,sad,isear
"got home job, found letter university telling admitted begin studies.",joyful,isear
very small class professor said something made everyone look time.,sad,isear
crossing street several way car began move thought going trampled.,anxious,isear
employer younger sister 17 yr made pas her.,angry,isear
flew mother made rude remark felt so tense studied too hard examination .,sad,isear
not reply friend's letter time.,sad,isear
saw dirty street.,angry,isear
slept short time woke feeling someone standing beside very frightened. turn light turn light several minute able get sleep again.,anxious,isear
"getting terrible exam mark, understand reason for, trying see lecturer tutor, given runaround.",angry,isear
woke middle night felt frightened everyone else sleeping could not even go room.,anxious,isear
"felt situation certain woman close village shouted mother get wanted, wanted salt put relish.",angry,isear
"going downhill skis, fell twice first time.",sad,isear
prize effort.,joyful,isear
"really hoping would pas examination, failed so felt very sad.",sad,isear
received money father time completely broken.,joyful,isear
roommate's moped stolen very angry.,angry,isear
taking trip crocokile country fell boat motivated fear eaten perform great swimming feats.,anxious,isear
first suffered syphilis.,sad,isear
thought house fire night.,anxious,isear
smell garlic rush hour bus.,angry,isear
"going much shame, became christian something new happened heart. joy overflow manifest me.",joyful,isear
not able help friend homework.,sad,isear
lost note lecturer borrowed friend.,angry,isear
"aunt, loved very much, died. heard death, not touched funeral. really became conscious death moment.",sad,isear
borrowed someone else's towel without asking.,sad,isear
hearing friend back home stomach pumped overdosed pills.,sad,isear
"way back denmark friend small yatch, storm friend blown overboard very scared till managed get back onboard.",anxious,isear
"felt exam, feared, easy one went well.",joyful,isear
"one best friend accused giving early problems. casual remark side, angry hurt.",angry,isear
"trying get little brother ditch, fell head started crying. scared caused permanent injury.",sad,isear
"cycling school, nearly got knocked car overtook too closely not give swerving space.",anxious,isear
disgusted nieghbour looking sort quarrel parent me. feel hampering living close us. going quite long time.,angry,isear
"patient, given powerful medicine, shouted front many people. realized so very ill.",sad,isear
filled joy heard selected come kamuzu college nursing.,joyful,isear
honest sliding part girlfriend mine. terribly crossed started breaking thing tearing books.,angry,isear
"moving unknown place, away familiar surroundings situation loneliness.",sad,isear
"realized not working hard enough not useful individual society family, guilt spending money uncalled activity short wasting life.",sad,isear
picture nazi extermination camp t.v program.,angry,isear
"whenever late, feel ashamed even though no one tell anything.",sad,isear
"nailed. lied connection book took library, keep longer time.",sad,isear
trying girl really liked cared thought felt way too. like idea wanted stay friends.,sad,isear
elder sister love very much leaving west indie two year staying behind.,sad,isear
sometime back came across certain man badly beaten people found raping wife village headman.,sad,isear
"spending summer holiday village. friend coming back discotheque night heard noise alley. very scared got friend's house. moment later, unknown car picked person alley.",anxious,isear
one occasion ashamed refused proposal friendship certain girl. ashamed refused publically presence fellow friends.,sad,isear
child playing upper deck bed brother. parent slept lower deck. father felt disgusted beat up. felt very sad father never beaten scolded before.,sad,isear
uncle died felt sad funeral.,sad,isear
"wanted go bhopal relief work gas tragedy . bos simply refused let go, so angry thought came mind quit job.",angry,isear
elder sister died.,sad,isear
"taking 11th standard exam, friend sitting behind asked answers. teacher looked u scolded us. everyone started looking u felt very guilty.",sad,isear
father promoted professor.,joyful,isear
threatened another person.,anxious,isear
saw mark obtained exam good one.,joyful,isear
borrowed friend's radio cassette plug cracked piece broke plug dropped hands.,sad,isear
"one best friends'fianct broke relationship feeling stronger her. felt him, not really encourage leave stay still felt shame.",sad,isear
"part assessment speak subject front class. not really prepared reading stuff piece paper, student asked something could not give answer. felt ashamed not prepared topic.",sad,isear
one day felt dizzy lecture. lecturer asked u heard fairy tale one put hand surprised whole class.,sad,isear
not defend close friend father degraded him. felt guilty allowing father get away action hurt friend felt. cleared matter father week later.,sad,isear
party made love boy public. later heard others talking called slut.,sad,isear
love very beautiful girl went back holiday found wth another guy said friend. later found together convinced something fishy.,angry,isear
"woke middle night dream, nightmare, uninteligible dream wich woke certain end.",anxious,isear
"birthday, very close friend sent huge bouquet flowers.",joyful,isear
"boy, drunk, insulted front crowd. stopped punching it.",angry,isear
